Object ID,Date,Year,Price,Log Price,Postcode,Housing Type,New Build,Number of Turbines in View,Can View Turbines?,Buffer Group,2011-2014 (1)/2014-2017(2)/2017-2020(3)
01A1E081-E230-4760-B260-91C238030573,14/09/2012,2012,250000,5.397940009,DN17 4EE,D,N,16,Yes,3,1
02FC3B2B-74ED-4101-8A0F-D64D4CDC926C,04/09/2015,2015,193000,5.285557309,DN15 8TA,D,N,16,Yes,4,2
037B8692-C495-420D-B578-08615332A106,22/03/2013,2013,150000,5.176091259,DN14 9EP,D,N,16,Yes,3,1
004E6649-1A1F-429C-BAD0-6093A1A3BC8B,25/11/2011 00:00,2011,250000,5.397940009,DN9 1GX,D,Y,,,4,1
04C4D243-CDA0-49F8-853E-6E6AFDEE731B,05/01/2011,2011,160000,5.204119983,DN17 3HA,D,N,16,Yes,4,1
0513DE74-5D9B-4537-BF34-ED8242B3DD1E,12/01/2012,2012,210000,5.322219295,DN14 8EY,D,N,16,Yes,3,1
06CC5150-46DB-44EE-AD88-ED177A966810,31/05/2012,2012,269950,5.431283332,DN14 7GP,D,Y,16,Yes,4,1
093144F9-6158-4C6B-8E53-7783F67A2113,02/04/2015,2015,148000,5.170261715,DN7 4GA,D,N,16,Yes,4,2
09BA0DF5-5C2E-4B61-941E-B5950EA932FF,28/08/2013,2013,170000,5.230448921,DN14 6JU,D,N,16,Yes,3,1
0A65574F-9AA0-4455-9F4E-1AE682970A88,14/01/2013,2013,124000,5.093421685,DN14 6YF,D,N,16,Yes,3,1
0B260813-B7A0-45C7-B807-267F4067C428,14/08/2015,2015,137500,5.138302698,DN7 5BE,D,Y,16,Yes,4,2
0CA1A093-411E-46B9-8823-6112349B758E,05/09/2014,2014,120000,5.079181246,DN17 4DL,D,N,16,Yes,3,2
0CEF9706-A07E-4554-B0B2-ED06DD529E20,21/02/2014,2014,153000,5.184691431,DN14 6WD,D,N,16,Yes,3,2
0D27F8D6-8A4C-4FB9-BCE4-5298C30738A2,05/12/2014,2014,384950,5.585404324,DN14 7BX,D,Y,16,Yes,3,2
0E626BD5-D36B-4464-8AB3-C3A5870EA162,23/12/2011,2011,250000,5.397940009,DN17 4EE,D,N,16,Yes,3,1
0EFEAE38-9F24-4C9C-A4AB-03ADBAB30BD6,29/09/2014,2014,1544000,6.188647296,DN14 7JY,D,N,16,Yes,4,2
0F3C56DE-5122-4358-808F-DFC88015212E,19/05/2011,2011,350000,5.544068044,DN14 7QX,D,N,16,Yes,4,1
1071092C-2496-4132-9522-FEE0833C69DC,20/01/2015,2015,510000,5.707570176,DN14 7BX,D,N,16,Yes,3,2
10F91F9F-A5F9-493C-8C73-C3718ED85382,12/04/2011,2011,100000,5,DN14 9EP,D,N,16,Yes,3,1
1197EA6F-7C71-4E5A-B495-71DFD9BF308B,24/05/2013,2013,241000,5.382017043,DN14 7FN,D,N,16,Yes,3,1
12CC15E3-4FD6-4AA4-AD04-6EFE299BDEAA,06/09/2013,2013,104000,5.017033339,DN15 8UR,D,N,16,Yes,4,1
14A667FB-E8A9-42FC-B825-726F52D70620,12/07/2013,2013,130000,5.113943352,DN14 6WD,D,N,16,Yes,3,1
1749AB34-7092-4812-9FB2-9DE82347C829,14/05/2013,2013,175000,5.243038049,DN15 9HA,D,N,16,Yes,4,1
18175FD9-D05D-4F29-A55D-C83629EA9B5D,16/12/2011,2011,245000,5.389166084,DN14 7GP,D,Y,16,Yes,4,1
197D9359-8F7A-4029-8B63-138C8CC8A29B,28/08/2013,2013,198000,5.29666519,DN14 6FG,D,N,16,Yes,3,1
1B5B6E8E-22EC-41A3-9716-FD520391BEFD,13/11/2014,2014,145000,5.161368002,DN7 4GA,D,Y,16,Yes,4,2
1B876493-C2E8-44E5-B221-0A49D2FECCEE,20/06/2013,2013,245000,5.389166084,DN15 8EL,D,N,16,Yes,4,1
1BBEAE99-9FD4-4AA6-B5FF-44555F305189,15/05/2015,2015,198000,5.29666519,DN17 4TF,D,N,16,Yes,3,2
1CA17F07-0F8D-4610-87D2-A234E0DCDE67,12/11/2014,2014,325000,5.511883361,DN14 7DL,D,N,16,Yes,3,2
1EF7116D-F4E4-46CF-9B1A-142149558F07,20/06/2014,2014,263000,5.419955748,DN14 7GP,D,N,16,Yes,4,2
1EFAFD33-E04C-498B-9C52-947A8E8437BD,02/05/2014,2014,194000,5.28780173,DN14 8HQ,D,N,16,Yes,3,2
1F22C62A-701F-42F4-A687-CD765CF35CF8,01/12/2014,2014,138500,5.141449773,DN17 4DL,D,N,16,Yes,3,2
216B4F08-635E-4B3B-B044-1525E7463D87,27/06/2014,2014,359950,5.556242178,DN14 7BX,D,Y,16,Yes,3,2
2172292E-DF86-48EC-BB91-1FEF4E932529,25/06/2015,2015,182000,5.260071388,DN14 6FD,D,N,16,Yes,3,2
23B6165E-5F66-FCF4-E050-A8C0620577FA,25/09/2015,2015,166000,5.220108088,DN15 9DR,D,N,16,Yes,4,2
23B6165E-6078-FCF4-E050-A8C0620577FA,05/10/2015,2015,129950,5.113776284,DN15 8UT,D,N,16,Yes,4,2
23B6165E-608F-FCF4-E050-A8C0620577FA,09/09/2015,2015,123000,5.089905111,DN15 8UT,D,N,16,Yes,4,2
23B6165F-2E03-FCF4-E050-A8C0620577FA,23/10/2015,2015,250000,5.397940009,DN14 7GU,D,N,16,Yes,4,2
23B6165F-2E49-FCF4-E050-A8C0620577FA,18/09/2015,2015,230000,5.361727836,DN14 6BH,D,Y,16,Yes,3,2
23B6165F-2E60-FCF4-E050-A8C0620577FA,25/09/2015,2015,200000,5.301029996,DN14 6BH,D,Y,16,Yes,3,2
23B6165F-2E69-FCF4-E050-A8C0620577FA,02/10/2015,2015,175000,5.243038049,DN14 6BH,D,Y,16,Yes,3,2
23B6165F-2E6C-FCF4-E050-A8C0620577FA,16/10/2015,2015,175000,5.243038049,DN14 6BH,D,Y,16,Yes,3,2
241A4A53-DC83-706B-E050-A8C06205638B,23/10/2015,2015,365000,5.562292864,DN14 7QX,D,N,16,Yes,4,2
241A4A53-DCA7-706B-E050-A8C06205638B,29/10/2015,2015,250000,5.397940009,DN14 6BH,D,Y,16,Yes,3,2
245ACB7A-7BB2-41DC-8E41-28CB10BAB838,11/12/2014,2014,449950,5.653164256,DN14 7BX,D,Y,16,Yes,3,2
24AD96D6-31EB-4B83-B792-419F38C062BE,04/11/2011,2011,485000,5.685741739,DN17 4PL,D,N,16,Yes,3,1
258A0F8F-4951-4C8F-A3C9-51754C88D7E0,16/06/2014,2014,310000,5.491361694,DN15 9DA,D,N,16,Yes,4,2
25EA59F9-CD47-4D50-E050-A8C0630562D0,30/09/2015,2015,400000,5.602059991,HU15 2TB,D,N,16,Yes,4,2
25EA59F9-CD4C-4D50-E050-A8C0630562D0,05/11/2015,2015,266000,5.424881637,DN15 8EQ,D,N,16,Yes,4,2
25EA59F9-CE48-4D50-E050-A8C0630562D0,20/10/2015,2015,194000,5.28780173,DN15 8TA,D,N,16,Yes,4,2
25EA59F9-CE89-4D50-E050-A8C0630562D0,05/11/2015,2015,363500,5.560504415,DN9 1QD,D,N,16,Yes,4,2
25EA59F9-CEA8-4D50-E050-A8C0630562D0,22/10/2015,2015,385000,5.58546073,DN9 1PS,D,N,16,Yes,4,2
25EA59F9-CECB-4D50-E050-A8C0630562D0,16/10/2015,2015,256000,5.408239965,DN17 4GJ,D,N,16,Yes,3,2
25EA59F9-CF57-4D50-E050-A8C0630562D0,21/09/2015,2015,118000,5.071882007,DN15 8UT,D,N,16,Yes,4,2
25EA59FA-35B1-4D50-E050-A8C0630562D0,13/11/2015,2015,85000,4.929418926,DN8 5BP,D,N,16,Yes,3,2
25EA59FA-379A-4D50-E050-A8C0630562D0,13/11/2015,2015,140000,5.146128036,DN7 4GB,D,N,16,Yes,4,2
25EA59FA-6B1E-4D50-E050-A8C0630562D0,30/10/2015,2015,242950,5.385516903,DN14 7GP,D,N,16,Yes,4,2
264353C9-A267-42DA-B83A-B3F75F0DF841,26/09/2014,2014,359950,5.556242178,DN14 7BX,D,Y,16,Yes,3,2
288DCE29-38C2-E510-E050-A8C06205480E,11/12/2015,2015,240000,5.380211242,DN14 8HQ,D,N,16,Yes,3,2
288DCE29-39CA-E510-E050-A8C06205480E,01/12/2015,2015,180000,5.255272505,DN15 8TA,D,N,16,Yes,4,2
288DCE29-3A9E-E510-E050-A8C06205480E,27/11/2015,2015,179500,5.254064453,DN9 1NE,D,N,16,Yes,4,2
288DCE2A-03BF-E510-E050-A8C06205480E,12/11/2015,2015,250000,5.397940009,DN14 6BF,D,Y,16,Yes,3,2
2A289EA0-B2EF-CDC8-E050-A8C063054829,28/06/2012,2012,136000,5.133538908,DN7 4HJ,D,N,16,Yes,4,1
2A95244C-0C28-4AAC-804D-7A0599B888D2,13/08/2014,2014,147000,5.167317335,DN15 9BZ,D,N,16,Yes,4,2
2AC10E4F-947D-1AF6-E050-A8C063052BA1,04/12/2015,2015,147500,5.16879202,DN15 8FB,D,N,16,Yes,4,2
2AC10E4F-9494-1AF6-E050-A8C063052BA1,15/12/2015,2015,232000,5.365487985,DN17 4EZ,D,N,16,Yes,3,2
2AC10E4F-95DC-1AF6-E050-A8C063052BA1,15/01/2016,2016,117000,5.068185862,DN15 8UT,D,N,16,Yes,4,2
2AC10E50-117B-1AF6-E050-A8C063052BA1,29/05/2015,2015,152000,5.181843588,DN8 4BA,D,N,16,Yes,3,2
2AC10E50-13D5-1AF6-E050-A8C063052BA1,05/01/2016,2016,150000,5.176091259,DN8 5GH,D,N,16,Yes,3,2
2AC10E50-1628-1AF6-E050-A8C063052BA1,22/05/2015,2015,135000,5.130333768,DN7 5BE,D,Y,16,Yes,4,2
2AC10E50-501A-1AF6-E050-A8C063052BA1,23/12/2015,2015,420000,5.62324929,DN14 7QX,D,N,16,Yes,4,2
2BB55091-8307-4600-B93F-9AA4F9A13B88,25/11/2011,2011,400000,5.602059991,DN8 5QT,D,N,16,Yes,3,1
2C528C8F-B40E-49DA-B89B-D91878DC600E,14/05/2013,2013,110000,5.041392685,DN15 9HN,D,N,16,Yes,4,1
2D1E4B26-6267-FCD1-E050-A8C0630544EC,15/01/2016,2016,290000,5.462397998,DN15 8JA,D,N,16,Yes,4,2
2D1E4B26-62DC-FCD1-E050-A8C0630544EC,05/02/2016,2016,190000,5.278753601,DN15 8TA,D,N,16,Yes,4,2
2D1E4B26-63F6-FCD1-E050-A8C0630544EC,21/12/2015,2015,250000,5.397940009,DN17 4EE,D,N,16,Yes,3,2
2D1E4B26-D577-FCD1-E050-A8C0630544EC,05/02/2016,2016,128000,5.10720997,DN8 4NX,D,N,16,Yes,3,2
2D1E4B27-1087-FCD1-E050-A8C0630544EC,22/01/2016,2016,293000,5.46686762,DN14 7QX,D,N,16,Yes,4,2
2D1E4B27-10CC-FCD1-E050-A8C0630544EC,15/02/2016,2016,360000,5.556302501,DN14 7QX,D,N,16,Yes,4,2
2D2CB1EE-FF43-48D3-8932-496793814B7A,22/06/2011,2011,165000,5.217483944,DN8 4AW,D,N,16,Yes,3,1
2DC34698-B3A5-4FE3-9424-B031D218C8E4,29/03/2011,2011,280000,5.447158031,DN14 5JB,D,N,16,Yes,2,1
2DE2BF5A-73D5-42A4-96A5-E02534FC09E2,15/01/2013,2013,177500,5.249198357,DN15 9HB,D,N,16,Yes,4,1
2EDA36CE-84EC-4443-A31E-B931315A2B55,18/05/2012,2012,181000,5.257678575,DN14 7DL,D,N,16,Yes,3,1
2EE662E2-CE33-4927-8E1C-2B61046CF718,21/04/2011,2011,285000,5.45484486,DN14 8LB,D,N,16,Yes,3,1
2FBE27E0-EFD0-4086-846E-0B9AF41E5E78,26/06/2015,2015,165000,5.217483944,DN8 5SX,D,N,16,Yes,4,2
2FD36065-9AC8-4BF8-E050-A8C0620562B1,23/03/2016,2016,261500,5.417471693,DN15 8JA,D,N,16,Yes,4,2
2FD36065-9BDA-4BF8-E050-A8C0620562B1,26/02/2016,2016,250000,5.397940009,DN17 4GA,D,N,16,Yes,3,2
2FD36066-1252-4BF8-E050-A8C0620562B1,11/03/2016,2016,194950,5.28992324,DN8 5LG,D,N,16,Yes,3,2
2FD36066-12D6-4BF8-E050-A8C0620562B1,29/02/2016,2016,186250,5.270096281,DN8 5BL,D,N,16,Yes,3,2
2FD36066-4AED-4BF8-E050-A8C0620562B1,05/02/2016,2016,240000,5.380211242,HU15 2TB,D,N,16,Yes,4,2
2FD36066-4B21-4BF8-E050-A8C0620562B1,11/11/2015,2015,234000,5.369215857,DN14 7GP,D,N,16,Yes,4,2
30229132-8BE1-4FA3-9D1A-93A42C340A51,26/11/2013,2013,170000,5.230448921,DN15 8EQ,D,N,16,Yes,4,1
30A6A2B2-EB16-471D-BEF7-65704A84C99D,27/06/2014,2014,378000,5.5774918,DN14 7BX,D,Y,16,Yes,3,2
3167BFEE-73D3-493D-943A-7486AD8B3AC2,17/05/2013,2013,145500,5.162862993,DN17 4EZ,D,N,16,Yes,3,1
31FB4C17-684F-57B9-E050-A8C063053436,21/03/2016,2016,215000,5.33243846,DN14 8HY,D,N,16,Yes,4,2
31FB4C17-68A9-57B9-E050-A8C063053436,08/04/2016,2016,163000,5.212187604,DN14 6JU,D,N,16,Yes,3,2
31FB4C17-69AD-57B9-E050-A8C063053436,18/03/2016,2016,358250,5.554186199,DN14 7LZ,D,N,16,Yes,4,2
31FB4C17-69C7-57B9-E050-A8C063053436,07/08/2015,2015,256000,5.408239965,DN14 7NJ,D,N,16,Yes,4,2
31FB4C17-6A47-57B9-E050-A8C063053436,01/03/2016,2016,260000,5.414973348,DN17 4GA,D,N,16,Yes,3,2
31FB4C17-6BDD-57B9-E050-A8C063053436,18/03/2016,2016,129000,5.11058971,DN15 8UT,D,N,16,Yes,4,2
31FB4C18-04C3-57B9-E050-A8C063053436,15/04/2016,2016,131000,5.117271296,DN8 4PG,D,N,16,Yes,3,2
31FB4C18-0629-57B9-E050-A8C063053436,31/03/2016,2016,350000,5.544068044,DN6 0HL,D,N,16,Yes,4,2
31FB4C18-063B-57B9-E050-A8C063053436,31/03/2016,2016,150000,5.176091259,DN7 4GA,D,N,16,Yes,4,2
31FB4C18-4F38-57B9-E050-A8C063053436,08/01/2016,2016,270000,5.431363764,DN14 5PN,D,N,16,Yes,3,2
324C2DAF-A306-4EBE-8D9E-E6E19D375DE6,08/03/2013,2013,110000,5.041392685,DN14 9EP,D,N,16,Yes,3,1
32D5D020-8D25-4626-9C17-9058754DBD8E,15/07/2015,2015,220000,5.342422681,DN14 6FB,D,N,16,Yes,3,2
330820A1-4B40-45E3-BFC7-8372C4282E24,12/07/2013,2013,148000,5.170261715,DN17 4LZ,D,N,16,Yes,3,1
33BE3A5B-3F0F-4561-970B-D21E4FB069E1,10/12/2014,2014,135500,5.131939295,DN8 4PG,D,N,16,Yes,3,2
34428D7E-1C9F-B86C-E050-A8C06205059C,20/04/2016,2016,250000,5.397940009,DN14 8HQ,D,N,16,Yes,3,2
34428D7E-1DCD-B86C-E050-A8C06205059C,16/05/2016,2016,190000,5.278753601,DN15 8US,D,N,16,Yes,4,2
34428D7E-1DE3-B86C-E050-A8C06205059C,29/04/2016,2016,159995,5.204106411,DN17 4DL,D,N,16,Yes,3,2
34428D7E-BE55-B86C-E050-A8C06205059C,20/05/2016,2016,140000,5.146128036,DN14 9EP,D,N,16,Yes,3,2
349912C3-D036-4824-87DA-AC83CBE43C2F,27/09/2012,2012,188000,5.274157849,DN14 5YL,D,N,16,Yes,2,1
34D3C9EC-A99A-4B7E-A3C6-E351D7534BAC,25/02/2014,2014,129000,5.11058971,DN15 8UT,D,N,16,Yes,4,2
369DFB15-C8D8-3A19-E050-A8C0620518C6,06/05/2016,2016,178000,5.250420002,DN14 7QB,D,N,16,Yes,4,2
369DFB15-C90F-3A19-E050-A8C0620518C6,10/06/2016,2016,230000,5.361727836,DN14 6YH,D,N,16,Yes,3,2
369DFB15-CA42-3A19-E050-A8C0620518C6,02/06/2016,2016,226500,5.355068206,DN17 4RD,D,N,16,Yes,3,2
369DFB16-7843-3A19-E050-A8C0620518C6,27/05/2016,2016,164000,5.214843848,DN14 6WD,D,N,16,Yes,3,2
3758CE67-323F-4CEA-BA91-DA0191853E9A,29/09/2014,2014,595000,5.774516966,DN14 7JY,D,N,16,Yes,4,2
39140479-BA70-3206-E050-A8C063057647,29/06/2016,2016,181500,5.258876629,DN9 1PT,D,N,16,Yes,4,2
39140479-BB0A-3206-E050-A8C063057647,11/07/2016,2016,190000,5.278753601,DN14 6JU,D,N,16,Yes,3,2
39140479-BC0A-3206-E050-A8C063057647,01/06/2016,2016,193000,5.285557309,DN15 8TA,D,N,16,Yes,4,2
39140479-BC24-3206-E050-A8C063057647,12/07/2016,2016,288000,5.459392488,DN17 4EZ,D,N,16,Yes,3,2
39140479-BC36-3206-E050-A8C063057647,28/06/2016,2016,274995,5.439324797,DN17 4GA,D,N,16,Yes,3,2
39140479-BC65-3206-E050-A8C063057647,03/06/2016,2016,235000,5.371067862,DN15 8US,D,N,16,Yes,4,2
3914047A-35D6-3206-E050-A8C063057647,17/06/2016,2016,320000,5.505149978,DN14 9AN,D,N,16,Yes,4,2
3914047A-3774-3206-E050-A8C063057647,30/06/2016,2016,165000,5.217483944,DN7 4GA,D,N,16,Yes,4,2
3914047A-380C-3206-E050-A8C063057647,17/06/2016,2016,161000,5.206825876,DN7 4GA,D,N,16,Yes,4,2
3914047A-72D0-3206-E050-A8C063057647,15/07/2016,2016,226000,5.354108439,DN14 5PP,D,N,16,Yes,3,2
396E66DD-94BB-48C5-864E-542337F8F77D,22/06/2015,2015,180000,5.255272505,DN17 4AA,D,N,16,Yes,4,2
3B7E0B8F-F29B-EA99-E050-A8C062057E77,05/08/2016,2016,183000,5.26245109,DN17 4EZ,D,N,16,Yes,3,2
3B7E0B8F-F439-EA99-E050-A8C062057E77,20/05/2016,2016,190000,5.278753601,DN9 1PN,D,N,16,Yes,4,2
3B7E0B8F-F492-EA99-E050-A8C062057E77,05/08/2016,2016,240000,5.380211242,DN14 8HL,D,N,16,Yes,3,2
3B7E0B8F-F57B-EA99-E050-A8C062057E77,27/04/2016,2016,165000,5.217483944,DN15 9HA,D,N,16,Yes,4,2
3B7E0B90-4473-EA99-E050-A8C062057E77,28/07/2016,2016,350000,5.544068044,YO8 8RF,D,N,16,Yes,4,2
3B7E0B90-74E8-EA99-E050-A8C062057E77,29/07/2016,2016,158000,5.198657087,DN7 4GA,D,N,16,Yes,4,2
3B9182DB-C54D-4BF0-B35A-C2B8E1A39034,11/11/2011,2011,160000,5.204119983,YO8 6ES,D,N,16,Yes,4,1
3C6CB2F7-701D-40D6-A565-C7EADA3520B2,18/02/2011,2011,124950,5.09673626,DN15 9DX,D,N,16,Yes,4,1
3C745E50-8CEA-428A-A8EF-6EF8845408E5,27/04/2012,2012,104000,5.017033339,DN14 5UL,D,Y,16,Yes,2,1
3D080B6F-4438-4559-9D8E-046CD4B7B0B5,19/04/2013,2013,154950,5.190191581,DN17 4AS,D,N,16,Yes,4,1
3DCFCE7F-9738-42C3-BE8E-6598342B0335,19/09/2014,2014,250000,5.397940009,DN15 8EQ,D,N,16,Yes,4,2
3E0330EF-DAB6-8D89-E050-A8C062052140,24/08/2016,2016,280000,5.447158031,DN17 4EE,D,N,16,Yes,3,2
3E0330EF-DB13-8D89-E050-A8C062052140,16/09/2016,2016,142500,5.153814864,DN15 9DX,D,N,16,Yes,4,2
3E0330EF-DB89-8D89-E050-A8C062052140,10/08/2016,2016,215000,5.33243846,DN14 6YF,D,N,16,Yes,3,2
3E0330EF-DBFB-8D89-E050-A8C062052140,02/09/2016,2016,164000,5.214843848,DN15 8TA,D,N,16,Yes,4,2
3E0330EF-DC11-8D89-E050-A8C062052140,22/07/2016,2016,191000,5.281033367,DN15 8TA,D,N,16,Yes,4,2
3E0330F0-62C5-8D89-E050-A8C062052140,18/08/2016,2016,149000,5.173186268,DN8 5BL,D,N,16,Yes,3,2
3EC2908E-1FC6-4616-B0B4-504DC252A035,07/05/2015,2015,195000,5.290034611,DN15 8UX,D,N,16,Yes,4,2
3F26DC25-D904-406F-A7DB-85B2BD17EF94,26/09/2014,2014,349950,5.544005998,DN14 7BX,D,Y,16,Yes,3,2
3FB3F72C-B2A9-4EFF-B2FE-C7678B57762D,22/07/2011,2011,215000,5.33243846,DN14 8HQ,D,N,16,Yes,3,1
3FC9DB88-2813-456E-8C85-FF3E9BEFB82A,21/08/2015,2015,239000,5.378397901,DN14 6FB,D,N,16,Yes,3,2
404A5AF3-8DD5-CD2B-E050-A8C063055C7B,14/09/2016,2016,218000,5.338456494,DN14 8HR,D,N,16,Yes,4,2
404A5AF3-8DEB-CD2B-E050-A8C063055C7B,30/09/2016,2016,218000,5.338456494,DN17 4NA,D,N,16,Yes,3,2
404A5AF3-8E64-CD2B-E050-A8C063055C7B,16/09/2016,2016,233000,5.367355921,DN15 9BZ,D,N,16,Yes,4,2
404A5AF3-8E65-CD2B-E050-A8C063055C7B,26/05/2016,2016,132500,5.122215878,DN14 6YF,D,N,16,Yes,3,2
404A5AF3-8E8A-CD2B-E050-A8C063055C7B,07/10/2016,2016,190000,5.278753601,DN15 9HN,D,N,16,Yes,4,2
404A5AF3-8F2C-CD2B-E050-A8C063055C7B,30/09/2016,2016,184000,5.264817823,DN15 8UX,D,N,16,Yes,4,2
404A5AF4-4969-CD2B-E050-A8C063055C7B,08/06/2016,2016,160000,5.204119983,DN14 5TP,D,N,16,Yes,2,2
404A5AF4-49BB-CD2B-E050-A8C063055C7B,30/09/2016,2016,175000,5.243038049,DN14 6LR,D,N,16,Yes,3,2
41B32BB3-1097-4B29-A85C-4D7A59A7BDE3,02/04/2015,2015,250000,5.397940009,DN14 6LY,D,N,16,Yes,3,2
41ECA2A0-F3CC-4BE2-943D-989C711FBD5B,23/03/2012,2012,163000,5.212187604,DN14 9EY,D,N,16,Yes,3,1
42A5A709-4312-56E8-E050-A8C06205331E,04/11/2016,2016,205000,5.311753861,DN8 5TA,D,N,16,Yes,4,2
42A5A709-4320-56E8-E050-A8C06205331E,21/10/2016,2016,98000,4.991226076,DN17 4DL,D,N,16,Yes,3,2
42A5A709-4329-56E8-E050-A8C06205331E,24/10/2016,2016,157000,5.195899652,DN17 4DL,D,N,16,Yes,3,2
42A5A709-C558-56E8-E050-A8C06205331E,21/11/2016,2016,160500,5.205475037,DN7 4GA,D,N,16,Yes,4,2
42A5A70A-059B-56E8-E050-A8C06205331E,08/07/2016,2016,240000,5.380211242,DN14 6LZ,D,Y,16,Yes,3,2
42C4DE37-8DF8-4213-85E1-F8B46E922553,03/06/2011,2011,249950,5.397853141,DN14 7GP,D,Y,16,Yes,4,1
4315C0DE-7CCE-463A-9ED9-FFC881E3BDAE,22/12/2014,2014,135000,5.130333768,DN7 5BE,D,Y,16,Yes,4,2
4420F0C3-43F4-4841-AABA-B9E3C5A3FFDD,23/08/2013,2013,240000,5.380211242,DN14 8ST,D,N,16,Yes,3,1
453D27A3-192D-EF91-E050-A8C0630574D7,02/12/2016,2016,180000,5.255272505,DN15 9HN,D,N,16,Yes,4,2
453D27A3-19F2-EF91-E050-A8C0630574D7,09/12/2016,2016,205000,5.311753861,DN14 7PH,D,N,16,Yes,4,2
453D27A3-1A64-EF91-E050-A8C0630574D7,16/12/2016,2016,235000,5.371067862,DN17 4GA,D,N,16,Yes,3,2
453D27A3-1ACD-EF91-E050-A8C0630574D7,02/12/2016,2016,284000,5.45331834,DN17 4GJ,D,N,16,Yes,3,2
453D27A3-8E57-EF91-E050-A8C0630574D7,18/11/2016,2016,153000,5.184691431,DN8 4AW,D,N,16,Yes,3,2
453D27A3-909C-EF91-E050-A8C0630574D7,30/11/2016,2016,365000,5.562292864,DN8 5RZ,D,N,16,Yes,3,2
453D27A3-CAC3-EF91-E050-A8C0630574D7,25/11/2016,2016,265000,5.423245874,DN14 8AD,D,N,16,Yes,1,2
453D27A3-CB4B-EF91-E050-A8C0630574D7,23/11/2016,2016,285000,5.45484486,DN14 7EJ,D,N,16,Yes,3,2
457FBE0B-B686-497C-8A2C-92ED9A188DE8,16/07/2012,2012,340000,5.531478917,DN14 7QX,D,N,16,Yes,4,1
45F0F10A-2424-4767-BA11-02A43A52EF5B,27/11/2014,2014,399950,5.602005701,DN14 7BX,D,Y,16,Yes,3,2
4634BC56-A3F2-41A0-94CF-F50B58FA8DEE,17/03/2015,2015,142000,5.152288344,DN17 4DL,D,N,16,Yes,3,2
47844C7F-DA5F-8986-E050-A8C063056488,20/12/2016,2016,325000,5.511883361,DN15 9DA,D,N,16,Yes,4,2
47844C7F-DAFF-8986-E050-A8C063056488,25/01/2017,2017,137500,5.138302698,DN15 8PN,D,N,16,Yes,4,3
47844C7F-DBE0-8986-E050-A8C063056488,16/12/2016,2016,240000,5.380211242,DN17 4GA,D,N,16,Yes,3,2
47844C7F-DC85-8986-E050-A8C063056488,13/01/2017,2017,240000,5.380211242,DN15 9HB,D,N,16,Yes,4,3
49B7852A-15FF-7921-E050-A8C063056E8D,17/02/2017,2017,252000,5.401400541,DN14 7DL,D,N,16,Yes,3,3
49B7852A-1654-7921-E050-A8C063056E8D,27/01/2017,2017,212000,5.326335861,DN15 8US,D,N,16,Yes,4,3
49B7852A-176D-7921-E050-A8C063056E8D,06/02/2017,2017,150000,5.176091259,DN15 8UT,D,N,16,Yes,4,3
49B7852A-84CC-7921-E050-A8C063056E8D,21/02/2017,2017,320000,5.505149978,DN6 0HL,D,N,16,Yes,4,3
49B7852A-8526-7921-E050-A8C063056E8D,03/02/2017,2017,130000,5.113943352,DN8 5GH,D,N,16,Yes,3,3
49B7852A-862F-7921-E050-A8C063056E8D,19/01/2017,2017,205000,5.311753861,DN7 5AZ,D,N,16,Yes,4,3
49B7852A-BD24-7921-E050-A8C063056E8D,30/09/2016,2016,315000,5.498310554,DN14 7NJ,D,N,16,Yes,4,2
4C47C077-3620-43FD-B62A-405ABE6ACA2B,01/10/2013,2013,250000,5.397940009,DN17 4RD,D,N,16,Yes,3,1
4C4EDFFF-6D47-1854-E050-A8C063054F34,24/02/2017,2017,285000,5.45484486,DN17 4LZ,D,N,16,Yes,3,3
4C4EDFFF-6D7D-1854-E050-A8C063054F34,24/03/2017,2017,191000,5.281033367,DN14 6JU,D,N,16,Yes,3,3
4C4EDFFF-6E11-1854-E050-A8C063054F34,24/03/2017,2017,134000,5.127104798,DN17 4NE,D,N,16,Yes,3,3
4C4EDFFF-6ED3-1854-E050-A8C063054F34,10/03/2017,2017,187000,5.271841607,DN17 3HA,D,N,16,Yes,4,3
4C4EDFFF-6F0F-1854-E050-A8C063054F34,24/02/2017,2017,157500,5.197280558,DN17 4DL,D,N,16,Yes,3,3
4C4EDFFF-EBB2-1854-E050-A8C063054F34,24/02/2017,2017,95000,4.977723605,DN8 5NT,D,N,16,Yes,3,3
4C4EE000-2D82-1854-E050-A8C063054F34,17/03/2017,2017,165000,5.217483944,DN14 9EP,D,N,16,Yes,3,3
4C4EE000-2DB5-1854-E050-A8C063054F34,24/03/2017,2017,145000,5.161368002,DN14 8HR,D,N,16,Yes,4,3
4C4EE000-2E00-1854-E050-A8C063054F34,16/12/2016,2016,260000,5.414973348,DN14 6LZ,D,N,16,Yes,3,2
4D696B0E-3CE3-472C-BD84-B99D3F0B5B20,12/10/2011,2011,153000,5.184691431,DN14 6YA,D,N,16,Yes,3,1
4E95D757-7846-EDA1-E050-A8C0630539E2,30/03/2017,2017,390000,5.591064607,DN9 1SZ,D,N,16,Yes,4,3
4E95D757-79CE-EDA1-E050-A8C0630539E2,21/04/2017,2017,247500,5.393575203,DN17 4EZ,D,N,16,Yes,3,3
4E95D757-DB33-EDA1-E050-A8C0630539E2,10/04/2017,2017,141000,5.149219113,DN7 4HJ,D,N,16,Yes,4,3
